Id,Label,name,Degree
n1212,Christiane Ritter,Christiane Ritter,10
n1213,Heiko Adler,Heiko Adler,10
n1214,Jan Hellert,Jan Hellert,10
n1215,Jessica Rückert,Jessica Rückert,10
n1216,Joern Krausze,Joern Krausze,10
n1217,Marcel Pietrek,Marcel Pietrek,10
n1218,Roman Fedorov,Roman Fedorov,10
n1219,Thorsten Lührs,Thorsten Lührs,10
n1220,Hannah Woodward,Hannah Woodward,9
n1221,Michael Tomsett,Michael Tomsett,9
n1222,Elisabeth Martinez,Elisabeth Martinez,1
n1223,Christopher Bakkenist,Christopher Bakkenist,1
n1224,Edward Kreider,Edward Kreider,4
n1225,Erle Robertson,Erle Robertson,4
n1226,Jie Lu,Jie Lu,4
n1227,Qiliang Cai,Qiliang Cai,4
n1228,Alain Daugan,Alain Daugan,23
n1229,Catherine Clément,Catherine Clément,23
n1230,Chun-wa Chung,Chun-wa Chung,23
n1231,Edwige Nicodème,Edwige Nicodème,23
n1232,Iain Uings,Iain Uings,23
n1233,Jacqueline Mordaunt,Jacqueline Mordaunt,23
n1234,Mélanie Barnathan,Mélanie Barnathan,23
n1235,Miriam Crowe,Miriam Crowe,23
n1236,Myriam Ajakane,Myriam Ajakane,23
n1237,Olivier Pineau,Olivier Pineau,23
n1238,Phillip Jeffrey,Phillip Jeffrey,23
n1239,Richard Grimes,Richard Grimes,23
n1240,Dashyant Dhanak,Dashyant Dhanak,18
n1241,Gopinath Ganji,Gopinath Ganji,18
n1242,Karen Kennedy-Wilson,Karen Kennedy-Wilson,18
n1243,Kimberly Smitheman,Kimberly Smitheman,18
n1244,Kurt Auger,Kurt Auger,18
n1245,Lydia Sanchez,Lydia Sanchez,18
n1246,Michael McCabe,Michael McCabe,18
n1247,Peter Craggs,Peter Craggs,18
n1248,Ali Johnson,Ali Johnson,6
n1249,Daniel Mar,Daniel Mar,6
n1250,Karol Bomsztyk,Karol Bomsztyk,6
n1251,Oleg Denisenko,Oleg Denisenko,6
n1252,Richard Zager,Richard Zager,6
n1253,Giuseppe Coppotelli,Giuseppe Coppotelli,4
n1254,Maria Masucci,Maria Masucci,4
n1255,Nouman Mughal,Nouman Mughal,4
n1256,Simone Callegari,Simone Callegari,4
n1257,Gil Diamant,Gil Diamant,1
n1258,A Aserlind,A Aserlind,12
n1259,A Grayson,A Grayson,12
n1260,C French,C French,12
n1261,E Walsh,E Walsh,12
n1262,G Evan,G Evan,12
n1263,H Wang,H Wang,12
n1264,J Ambrose,J Ambrose,12
n1265,J Aster,J Aster,12
n1266,J Godec,J Godec,12
n1267,M Cameron,M Cameron,12
n1268,M Kluk,M Kluk,12
n1269,Angeliki Thanasopoulou,Angeliki Thanasopoulou,16
n1270,Brendan O'Sullivan,Brendan O'Sullivan,16
n1271,David Da Costa,David Da Costa,16
n1272,Juerg Schwaller,Juerg Schwaller,16
n1273,Philippe Taniere,Philippe Taniere,16
n1274,Anirban Bhar,Anirban Bhar,5
n1275,Anirban Mukhopadhyay,Anirban Mukhopadhyay,5
n1276,Edgar Wingender,Edgar Wingender,5
n1277,Martin Haubrock,Martin Haubrock,5
n1278,Sanghamitra Bandyopadhyay,Sanghamitra Bandyopadhyay,5
n1279,Carol Prives,Carol Prives,1
n1280,Daria Hazuda,Daria Hazuda,1
n1281,Christina Michailidi,Christina Michailidi,16
n1282,Cynthia LeBron,Cynthia LeBron,16
n1283,David Sidransky,David Sidransky,16
n1284,Enrico Munari,Enrico Munari,16
n1285,George Netto,George Netto,16
n1286,Leonel Maldonado,Leonel Maldonado,16
n1287,Leslie Cope,Leslie Cope,16
n1288,Maartje Noordhuis,Maartje Noordhuis,16
n1289,Mariana Brait,Mariana Brait,16
n1290,Mohammad Hoque,Mohammad Hoque,16
n1291,Nilda Gonzalez-Roibon,Nilda Gonzalez-Roibon,16
n1292,Paola Parrella,Paola Parrella,16
n1293,Patrick Ha,Patrick Ha,16
n1294,Rafael Guerrero-Preston,Rafael Guerrero-Preston,16
n1295,Shahnaz Begum,Shahnaz Begum,16
n1296,Tanusree Sen,Tanusree Sen,16
n1297,Alan Epstein,Alan Epstein,8
n1298,Anusuya Mokashi,Anusuya Mokashi,8
n1299,Carolina Megiel,Carolina Megiel,8
n1300,Clive Taylor,Clive Taylor,8
n1301,Julie Jang,Julie Jang,8
n1302,Leendert Looijenga,Leendert Looijenga,8
n1303,Melissa Lechner,Melissa Lechner,8
n1304,Hong-Gang Liu,Hong-Gang Liu,4
n1305,Wei Fang,Wei Fang,6
n1306,Daiji Okamura,Daiji Okamura,10
n1307,Hirofumi Taniguchi,Hirofumi Taniguchi,10
n1308,Ikuma Maeda,Ikuma Maeda,10
n1309,Juan Izpisua Belmonte,Juan Izpisua Belmonte,10
n1310,Kuniya Abe,Kuniya Abe,10
n1311,Makiko Ikeda,Makiko Ikeda,10
n1312,Nathan Mise,Nathan Mise,10
n1313,Toshiaki Noce,Toshiaki Noce,10
n1314,Yasuhisa Matsui,Yasuhisa Matsui,10
n1315,André Müller,André Müller,13
n1316,Florian Breitwieser,Florian Breitwieser,13
n1317,Florian Grebien,Florian Grebien,13
n1318,Georg Winter,Georg Winter,13
n1319,Giulio Superti-Furga,Giulio Superti-Furga,13
n1320,Jacques Colinge,Jacques Colinge,13
n1321,Keiryn Bennett,Keiryn Bennett,13
n1322,Manuela Gridling,Manuela Gridling,13
n1323,Martin Bilban,Martin Bilban,13
n1324,Scott Carlson,Scott Carlson,13
n1325,Chao Du,Chao Du,7
n1326,Guo-Shun An,Guo-Shun An,7
n1327,Hong-Ti Jia,Hong-Ti Jia,7
n1328,Ju-Hua Ni,Ju-Hua Ni,7
n1329,Jun-Juan Qi,Jun-Juan Qi,7
n1330,Shu-Yan Li,Shu-Yan Li,7
n1331,Ya-Qiong Jin,Ya-Qiong Jin,7
n1332,Karmaine Millington,Karmaine Millington,3
n1333,Klaus Helm,Klaus Helm,3
n1334,Loren Clarke,Loren Clarke,3
n1335,Andrew Evans,Andrew Evans,6
n1336,Christopher Fletcher,Christopher Fletcher,6
n1337,Christopher Lathan,Christopher Lathan,6
n1338,David Jackman,David Jackman,6
n1339,Lynette Sholl,Lynette Sholl,6
n1340,Honggang Liu,Honggang Liu,4
n1341,Aaron Chang,Aaron Chang,12
n1342,Andrey Loboda,Andrey Loboda,12
n1343,B Chau,B Chau,12
n1344,Carla Grandori,Carla Grandori,12
n1345,Heather Howie,Heather Howie,12
n1346,James Annis,James Annis,12
n1347,Jason Frazier,Jason Frazier,12
n1348,Julie Park,Julie Park,12
n1349,Maki Imakura,Maki Imakura,12
n1350,Masafumi Toyoshima,Masafumi Toyoshima,12
n1351,Michele Cleary,Michele Cleary,12
n1352,Peter Linsley,Peter Linsley,12
n1353,Shoji Ohuchi,Shoji Ohuchi,2
n1354,Yoshikazu Nakamura,Yoshikazu Nakamura,2
n1355,Lucy Godley,Lucy Godley,1
n1356,Amnon Botchan,Amnon Botchan,8
n1357,Gedalia Paz,Gedalia Paz,8
n1358,Haim Breitbart,Haim Breitbart,8
n1359,Haim Yavetz,Haim Yavetz,8
n1360,Leah Yogev,Leah Yogev,8
n1361,Ofer Lehavi,Ofer Lehavi,8
n1362,Ron Hauser,Ron Hauser,8
n1363,Sandra Kleiman,Sandra Kleiman,8
n1364,Adina Alazraki,Adina Alazraki,4
n1365,Aruna Polsani,Aruna Polsani,4
n1366,Bahig Shehata,Bahig Shehata,4
n1367,Carlos Abramowsky,Carlos Abramowsky,4
n1368,Aleksander Sudakov,Aleksander Sudakov,4
n1369,Liisi Võsa,Liisi Võsa,4
n1370,Maido Remm,Maido Remm,4
n1371,Mart Ustav,Mart Ustav,4
n1372,Sona Budhiraja,Sona Budhiraja,1
n1373,Timothy Chevassut,Timothy Chevassut,3
n1374,Stefano Monti,Stefano Monti,15
n1375,Wanda Blanton,Wanda Blanton,3
n1376,Yujie Tang,Yujie Tang,24
n1377,Thomas Decker,Thomas Decker,8
n1378,Ulrich Sure,Ulrich Sure,13
n1379,Ranran Wang,Ranran Wang,4
n1380,Xuewei Wu,Xuewei Wu,4
n1381,Sarah Watters,Sarah Watters,2
n1382,Tobias Maetzig,Tobias Maetzig,9
n1383,Zhao Chen,Zhao Chen,14
n1384,Timothy McKinsey,Timothy McKinsey,7
n1385,W Wei,W Wei,13
n1386,Sylvie Kieffer-Jaquinod,Sylvie Kieffer-Jaquinod,20
n1387,Sriram Aiyer,Sriram Aiyer,14
n1388,V Punj,V Punj,4
n1389,Vittorio Sartorelli,Vittorio Sartorelli,4
n1390,Shannon McWeeney,Shannon McWeeney,10
n1391,Z Zou,Z Zou,7
n1392,Walter Huynh,Walter Huynh,8
n1393,Tong Lee,Tong Lee,8
n1394,X Zhao,X Zhao,9
n1395,Yvan Chanthery,Yvan Chanthery,16
n1396,Zhixiang Cheng,Zhixiang Cheng,9
n1397,Vincenzo Calvanese,Vincenzo Calvanese,14
n1398,Wolfgang Sperr,Wolfgang Sperr,11
n1399,Zahra Kadri,Zahra Kadri,8
n1400,William Lockwood,William Lockwood,3
n1401,Zichong Li,Zichong Li,9
n1402,Yue Gong,Yue Gong,11
n1403,Michael Griswold,Michael Griswold,2
n1404,Thomas Pertel,Thomas Pertel,9
n1405,Yanhui Xiang,Yanhui Xiang,3
n1406,Teresa Bowman,Teresa Bowman,9
n1407,Paola Sebastiani,Paola Sebastiani,8
n1408,Yves Leblanc,Yves Leblanc,23
n1409,Thilo Werner,Thilo Werner,11
n1410,Vijay Peddareddigari,Vijay Peddareddigari,10
n1411,Sylwia Wasiak,Sylwia Wasiak,14
n1412,Zhiguo Chen,Zhiguo Chen,5
n1413,Thomas Zhou,Thomas Zhou,5
n1414,Wenbo Li,Wenbo Li,7
n1415,Ulrike Klemstein,Ulrike Klemstein,3
n1416,Valentina Caputo,Valentina Caputo,24
n1417,Xiaobing Shi,Xiaobing Shi,9
n1418,Tracy Keates,Tracy Keates,21
n1419,Yuchen Bai,Yuchen Bai,22
n1420,Sonali Chaturvedi,Sonali Chaturvedi,2
n1421,Xavier Lucas,Xavier Lucas,8
n1422,Simone Tamburri,Simone Tamburri,8
n1423,Phillip Sharp,Phillip Sharp,2
n1424,Yukiko Aikawa,Yukiko Aikawa,6
n1425,Janina Görnemann,Janina Görnemann,3
n1426,T Kouzarides,T Kouzarides,32
n1427,Yue-Fang Li,Yue-Fang Li,5
n1428,Sung Wee,Sung Wee,4
n1429,Young-Ae Park,Young-Ae Park,11
n1430,Yuxiong Wang,Yuxiong Wang,9
n1431,Zeger Debyser,Zeger Debyser,11
n1432,Thomas Schneider,Thomas Schneider,11
n1433,Mark Mehler,Mark Mehler,1
n1434,Tong Shen,Tong Shen,9
n1435,Yujun Zhao,Yujun Zhao,2
n1436,Srimoyee Ghosh,Srimoyee Ghosh,5
n1437,Roberto Battistutta,Roberto Battistutta,1
n1438,Sneha Shah,Sneha Shah,6
n1439,Yu Liu,Yu Liu,9
n1440,Samira Hozeifi,Samira Hozeifi,7
n1441,Xavier Tadeo,Xavier Tadeo,6
n1442,Sanne Olesen,Sanne Olesen,3
n1443,Yann Lamotte,Yann Lamotte,38
n1444,Ronan Quéré,Ronan Quéré,11
n1445,V Velissariou,V Velissariou,8
n1446,Wendy Kellner,Wendy Kellner,5
n1447,Manuela Delvecchio,Manuela Delvecchio,4
n1448,Thomas Cappola,Thomas Cappola,14
n1449,Yuichi Morozumi,Yuichi Morozumi,4
n1450,Sangho Park,Sangho Park,3
n1451,Zhangyong Hong,Zhangyong Hong,11
n1452,Tamás Korcsmáros,Tamás Korcsmáros,5
n1453,Ryan Conrad,Ryan Conrad,2
n1454,Yu Zhao,Yu Zhao,6
n1455,Sébastien Flajollet,Sébastien Flajollet,12
n1456,Y Zhu,Y Zhu,14
n1457,William Hahn,William Hahn,23
n1458,Sandra Steiner,Sandra Steiner,3
n1459,Zi-Hui Zhang,Zi-Hui Zhang,31
n1460,Sverre Heim,Sverre Heim,8
n1461,Uri Mbonye,Uri Mbonye,6
n1462,Yingxin Zhao,Yingxin Zhao,8
n1463,Mark Dawson,Mark Dawson,2
n1464,Zhiyan Du,Zhiyan Du,15
n1465,Sarah VanVickle-Chavez,Sarah VanVickle-Chavez,4
n1466,Robert Schnepp,Robert Schnepp,1
n1467,Zhaojie Zhang,Zhaojie Zhang,7
n1468,Zhu Xhinzhou,Zhu Xhinzhou,7
n1469,Qiao Li,Qiao Li,1
n1470,Xiaocai Gao,Xiaocai Gao,2
n1471,Travis Zack,Travis Zack,20
n1472,Jude Deeney,Jude Deeney,2
n1473,Yue-Qin Li,Yue-Qin Li,5
n1474,Vincenzo Di Cerbo,Vincenzo Di Cerbo,1
n1475,Shwu-Yuan Wu,Shwu-Yuan Wu,10
n1476,T Gilbert,T Gilbert,5
n1477,Serena D'Souza,Serena D'Souza,3
n1478,Zhi-Qiang Wang,Zhi-Qiang Wang,9
n1479,Stephan Awe,Stephan Awe,4
n1480,Vladimir Ignatchenko,Vladimir Ignatchenko,5
n1481,U Kees,U Kees,12
n1482,Zhenmin Liang,Zhenmin Liang,14
n1483,Yue Zhang,Yue Zhang,3
n1484,Zhijian Duan,Zhijian Duan,11
n1485,Hidesuke Fukazawa,Hidesuke Fukazawa,1
n1486,Timothy Rooney,Timothy Rooney,7
n1487,Thierry Buchou,Thierry Buchou,19
n1488,Susan Togher,Susan Togher,13
n1489,Peter Dimaggio,Peter Dimaggio,6
n1490,Tilman Hackeng,Tilman Hackeng,4
n1491,Scott Armstrong,Scott Armstrong,2
n1492,Judith Penkert,Judith Penkert,3
n1493,Xianxin Hua,Xianxin Hua,3
n1494,Yunyu Shi,Yunyu Shi,5
n1495,Swen Hoelder,Swen Hoelder,9
n1496,Ugur Ozbek,Ugur Ozbek,5
n1497,Zhi-Qiang Zheng,Zhi-Qiang Zheng,4
n1498,Ye Lee,Ye Lee,4
n1499,Tue Fryland,Tue Fryland,9
n1500,Pascal Lefevre,Pascal Lefevre,2
n1501,Yifei Zhong,Yifei Zhong,13
n1502,Pablo Garcia-Gutierrez,Pablo Garcia-Gutierrez,2
n1503,Paolo Guarnieri,Paolo Guarnieri,3
n1504,Rakhee Banerjee,Rakhee Banerjee,4
n1505,Victoria Garbitt,Victoria Garbitt,8
n1506,Xi Wan,Xi Wan,5
n1507,Yisong Wang,Yisong Wang,8
n1508,Yukichi Tanaka,Yukichi Tanaka,8
n1509,Surbhi Dhar,Surbhi Dhar,2
n1510,Vo Quy,Vo Quy,4
n1511,Shamista Selvarajah,Shamista Selvarajah,3
n1512,Jingya Wang,Jingya Wang,2
n1513,R Urdinguio,R Urdinguio,8
n1514,Tymon Rubel,Tymon Rubel,4
n1515,Toru Nakamura,Toru Nakamura,10
n1516,Sungyoo Cho,Sungyoo Cho,11
n1517,Un Kang,Un Kang,6
n1518,Viviana Stufano,Viviana Stufano,9
n1519,Zhu Zhu,Zhu Zhu,24
n1520,Zhen Xiao,Zhen Xiao,20
n1521,Ulrike Richter,Ulrike Richter,10
n1522,Kenneth Huffman,Kenneth Huffman,1
n1523,Serah Choi,Serah Choi,1
n1524,Subhash Verma,Subhash Verma,4
n1525,Steve Flanagin,Steve Flanagin,6
n1526,Stefano Gastaldello,Stefano Gastaldello,4
n1527,Rivka Dikstein,Rivka Dikstein,1
n1528,T Ashworth,T Ashworth,12
n1529,Tatjana Stankovic,Tatjana Stankovic,16
n1530,Ujjwal Maulik,Ujjwal Maulik,5
n1531,Oleg Laptenko,Oleg Laptenko,1
n1532,Vito Fazio,Vito Fazio,16
n1533,Sarah Russell,Sarah Russell,8
n1534,Yi-Ding Han,Yi-Ding Han,4
n1535,Yuko Tokitake,Yuko Tokitake,10
n1536,Stephan Kadauke,Stephan Kadauke,1
n1537,Uwe Rix,Uwe Rix,13
n1538,Zhen-Xing Ji,Zhen-Xing Ji,7
n1539,Michelle Young,Michelle Young,3
n1540,Yiding Han,Yiding Han,4
n1541,Ryan Walsh,Ryan Walsh,12
n1542,Yuki Fujimoto,Yuki Fujimoto,2
n1543,Michelle Le Beau,Michelle Le Beau,1
n1544,Shimi Barda,Shimi Barda,8
n1545,Kiery Braithwaite,Kiery Braithwaite,4
n1546,Reet Kurg,Reet Kurg,4
